"geneId","chi","betaOrg","betaAdp","fkMean","fkVar","totalGbRc","gbLength","likelihood"
"ENSG00000096968",0.0643555555555556,0.0119287406034394,5.69116399560887e-05,65.6359475342647,2013.66350627314,5792,90000,4103.35961043311
"ENSG00000097021",0.0682222222222222,0.0196322941646683,0.000111608522796875,42.857878856571,115.276096027956,6140,90000,2633.22506852621
"ENSG00000097033",0.0451259583789704,0.0258601480681779,0.00010609551715645,51.0115923535685,1873.37865515885,1854,41085,1316.12634349819
"ENSG00000097046",0.0691040397201535,0.0151377962147105,8.28538963798467e-05,47.3648767939619,242.342043596947,1531,22155,3532.63837263444
"ENSG00000097096",0.0942829690127312,0.0205858010944828,0.000103237487366737,95.130351277726,1940.40337251005,3925,41630,2738.53890358405
"ENSG00000099194",1.16617386162034,0.362729039384244,0.00290414686945387,103.971898132557,3589.80868242153,17748,15219,-229.791063623507
"ENSG00000099219",0.0501701848375231,0.0142528934197509,7.28442010531042e-05,63.4837246300407,717.951733899037,3287,65517,2637.42458734909
"ENSG00000099246",0.0695338074274749,0.0102030531808474,5.3985325634904e-05,60.1461550076454,303.71755549717,2464,35436,5860.54582786009
"ENSG00000099256",0.00813333333333333,0.0131182795698925,5.99286949790372e-05,56.4045683106312,1295.04481789282,732,90000,513.318239127018
"ENSG00000099260",0.00488435254950061,0.0264019056729763,7.01328638484793e-05,68.8423328567844,2450.24068703819,223,45656,232.320428020525
"ENSG00000099290",0.0083732436804212,0.00169156437988307,8.51266700876989e-06,25.6251543888367,426.73990263627,528,63058,6241.6837599776
"ENSG00000099308",0.0461059795819154,0.0212960644720164,0.000108557317294923,74.8275585091309,538.941893239498,2371,51425,1514.13847903371
"ENSG00000099326",0.213835770528684,0.378470390316255,0.00111217495326088,87.2793485353853,3440.15849164588,1901,8890,79.0317328710641
"ENSG00000099331",0.0896333333333333,0.0357104913678619,0.000215018698175329,25.000221380165,158.785857132053,8067,90000,1466.56427519461
"ENSG00000099338",0.0612902236264916,0.116743283098079,0.000639105046660961,33.7941437484904,472.739796186984,1998,32599,184.270961198404
"ENSG00000099341",0.213947086710506,0.0206114727081412,0.000105285420820398,57.6222825454724,463.07121455901,1399,6539,7467.50012825737
"ENSG00000099364",0.136224098234843,0.0440854686844151,0.000218773566706946,58.6011375612513,388.049436687459,3195,23454,1886.28586541718
"ENSG00000099365",0.0242841609278724,0.015130318335123,7.72972854941543e-05,35.3726117164832,872.752732677749,134,5518,1190.5623955679
"ENSG00000099381",0.129848851021996,0.044775465869654,0.0002210434250331,73.287411685193,1947.17030451036,3170,24413,1329.83171026805
"ENSG00000099385",0.075103591160221,0.0248687387947752,0.000126555411081816,59.5195613841105,1329.47239607734,4350,57920,1788.49469500093
"ENSG00000099625",0.0400221575959008,0.0491069418354612,0.000202115944677276,117.415077714798,4703.02487266412,289,7221,402.028409194359
"ENSG00000099783",0.252725613563229,0.0450090139916704,0.000264000750682968,49.9216127638189,111.704441660198,10524,41642,3314.55752296756
"ENSG00000099785",0.0121619873204813,0.00755402939160329,4.04858713961157e-05,23.8452866098598,313.902958979791,282,23187,1477.82486497192
"ENSG00000099797",0.425498007968127,0.0877315480346655,0.000488209621730422,73.9539268061208,1056.60072103778,14418,33885,1512.98286411981
"ENSG00000099804",0.159923420548819,0.0167898604250729,8.95893226662786e-05,33.9425558967648,355.65789051284,1253,7835,7145.78431769265
"ENSG00000099814",0.0229270815376659,0.0128803828863292,6.56233457153839e-05,58.7705567453799,523.164406802971,665,29005,1428.262214149
"ENSG00000099817",0.351840101522843,0.0251854045470897,0.000129616684865864,59.0749445469613,355.662045288899,2218,6304,9760.72933463401
"ENSG00000099821",0.136805454809227,0.111677922293246,0.000672429242239684,38.0956903597903,309.631963330726,1886,13786,413.767498923511
"ENSG00000099822",0.112948215224158,0.0622304216111064,0.000341474646758837,14.8919254410196,162.026959483895,2794,24737,1044.30895865566
"ENSG00000099866",0.0184941520467836,0.00827478838782265,4.00907431710873e-05,71.8300658915614,1429.55470587306,253,13680,1892.84695184075
"ENSG00000099875",0.413704458824572,0.0293824189506088,0.000151938924445663,84.3504354110107,2160.27997051655,4667,11281,7015.87763872263
"ENSG00000099889",0.209141211930361,0.0272674331069571,0.000135438847438455,100.075610780448,1726.90746438958,9298,44458,4288.35552973474
"ENSG00000099901",0.711820298589234,0.0860725874956753,0.000436941420712792,43.9426467146498,349.056235990513,5197,7301,3907.87609206658
"ENSG00000099904",0.17221249270286,0.169667480495429,0.00117224901327448,56.1831284533393,115.186183402363,2360,13704,287.272491462207
"ENSG00000099917",0.413917277122761,0.0808432181880392,0.000424118839306185,65.3295060891932,1033.63629498505,36897,89141,1852.19665348888
"ENSG00000099940",0.584214069336924,0.0193480400508999,0.000105843708111606,57.3250930050126,430.706708986455,17357,29710,20449.4363025676
"ENSG00000099942",0.545344404716173,0.047236414440552,0.000249904151625668,74.225087004236,1932.70513630123,18455,33841,4674.18659391267
"ENSG00000099949",0.475926056090532,0.0468892666099046,0.000248708882716996,50.5736591244791,610.746334829723,6771,14227,5155.77455231814
"ENSG00000099953",0.0279130624409392,0.0187966750444035,0.00010048193870745,50.1752922464705,502.16054279251,384,13757,1025.17330941386
"ENSG00000099956",0.0557993859594898,0.0075150688160929,3.91722805842046e-05,62.0213882132953,230.702074245789,2708,48531,7133.73740585585
"ENSG00000099957",0.121506789312308,0.0190748491856057,9.90270495254029e-05,70.5233157047048,954.427008477808,1387,11415,4150.11771772357
"ENSG00000099968",0.0686225258715965,0.00928586277017544,5.07457768656341e-05,32.1071870838668,169.834188573034,6147,89577,6639.62426568534
"ENSG00000099991",0.100033333333333,0.018221007893139,9.91483127959226e-05,50.2467677903306,79.5810096409164,9003,90000,4652.63306009986
"ENSG00000099995",0.132863074244386,0.0412618242994987,0.000222458930520436,39.4429515027597,197.392099232163,2976,22399,2001.85444579282
"ENSG00000099999",0.0616161616161616,0.160041978223796,0.000886848261060941,75.3973390132023,743.740443375789,976,15840,90.6815681496043
"ENSG00000100023",0.398425096843843,0.0222397486376692,8.51223960890142e-05,74.107569285444,3680.79232420217,12548,31494,13983.3891480361
"ENSG00000100027",0.0279661491901586,0.0325187781280914,0.000167556510455297,52.2405713174304,1577.78720553476,998,35686,449.747077667922
"ENSG00000100029",0.112533375215957,0.102303068378143,0.000659899842991876,45.6306384654902,352.867539015,1433,12734,337.472858181339
"ENSG00000100030",0.364955555555556,0.010751378864503,6.06049088302594e-05,46.2473852457973,193.132476416127,32846,90000,28067.6537194866
"ENSG00000100034",0.617667981633577,0.0475494982011992,0.000292219020507071,41.1194014293073,121.777402781249,19102,30926,7012.88563368624
"ENSG00000100036",0.0109310950614874,0.0155050993779963,7.92289075435842e-05,54.9650297383795,1394.42556029298,336,30738,480.016565286763
"ENSG00000100038",0.675478186116484,0.0182020529807729,9.50631093093309e-05,55.6076264321331,208.300266905776,15715,23265,29648.114554132
"ENSG00000100056",0.392595708876735,0.0638886426162303,0.000378898720492474,37.0747643648424,44.9655610694399,4666,11885,3684.53233184603
"ENSG00000100065",0.00970910181436497,0.0334796614288447,0.000166210529511495,62.2846735037504,4261.02060854397,259,26676,135.175568978618
"ENSG00000100068",0.0563566403669012,0.0150485021006412,8.37822522559294e-05,15.0292753394663,106.646395623131,2900,51458,3172.58463594555
"ENSG00000100077",0.00885555555555556,0.0109327846364883,4.80346504195523e-05,71.1333585432477,3016.13540383876,797,90000,669.867408116305
"ENSG00000100083",0.0903457128945155,0.114361661891792,0.000366565830337836,79.3178958086977,2186.19491909117,2041,22591,418.76972033208
"ENSG00000100099",0.036632068246045,0.00861931017553999,4.29010923881211e-05,88.7947978925004,1848.19555725489,1387,37863,3331.50051825475
"ENSG00000100100",0.00316789862724393,0.00627306658860184,3.09575346329886e-05,43.6741902639805,1315.31885188859,21,6629,460.21748659653
"ENSG00000100104",0.0752052148720425,0.0152856127788704,8.13374926390507e-05,60.2588965531005,291.791043463136,623,8284,3846.45675597835
"ENSG00000100105",0.0165724420795921,0.0186207214377439,4.08227145003693e-05,114.692621708669,4515.53429898798,299,18042,1476.40640972832
"ENSG00000100109",0.0837328219878555,0.0323292748987859,0.000172436650314567,59.3238026338609,306.096623430355,1572,18774,1643.61510668893
"ENSG00000100116",0.0535767734211314,0.0353642068786346,0.000193403965990299,39.3296659171451,826.119929924137,358,6682,793.862373499672
"ENSG00000100124",0.167313713212273,0.06073093038558,0.000319818578755592,86.0050323007569,1925.56427794052,2672,15970,982.316025845493
"ENSG00000100129",0.10861273372276,0.0300035176029724,0.000148484755749661,66.8360836459106,1769.67703267355,4072,37491,1987.1035963387
"ENSG00000100138",0.125373630023248,0.0303568111436436,0.000157818900017425,72.3843604252183,1701.0819665677,755,6022,2111.52867549693
"ENSG00000100139",0.0228048493408663,0.0137378610487146,7.11522062745792e-05,40.6750280692867,1076.2426810029,775,33984,1204.46666672982
"ENSG00000100142",0.041834365776549,0.0164702227466728,8.77432588510726e-05,51.149778170611,441.180168185666,3586,85719,1852.44676715317
"ENSG00000100147",0.0623189032564979,0.0289855363983711,0.000150978702874541,54.2963349143753,1199.6469793948,1441,23123,1195.56674594438
"ENSG00000100151",0.0264607203899475,0.0169620002499663,9.05439814125543e-05,56.1626890104119,231.473829742843,418,15797,1218.2208392225
"ENSG00000100154",0.0100444444444444,0.0282942097026604,0.000134865042182896,111.066136323157,2444.06213957807,904,90000,196.659918361718
"ENSG00000100162",0.0974533106960951,0.0558471694533496,0.000194821727621616,65.6550196394681,3373.16719737365,574,5890,1107.77104570413
"ENSG00000100196",0.040273674389675,0.0175867573754039,8.85975885324302e-05,68.2998659088683,962.033670039363,518,12862,1587.52469087438
"ENSG00000100201",0.25327639522898,0.0519009006616761,0.000274313502791448,52.0145484577244,1625.54795061359,5160,20373,2023.40081066659
"ENSG00000100206",0.0152836188327008,0.00512873115191302,2.7001068928039e-05,60.8118165650365,201.718013456541,745,48745,3083.34479220111
"ENSG00000100209",0.0776639186377995,0.0521234353273822,0.000269176946783558,82.8217147302405,1621.15114896167,1008,12979,613.95521408535
"ENSG00000100211",0.044294754031435,0.0101593472549163,5.74493358307501e-05,45.6153082795602,187.769765799276,651,14697,3645.78114402687
"ENSG00000100220",0.0539589442815249,0.00929525310620585,4.69154188914382e-05,54.9326611990637,553.993452467671,1196,22165,5060.60941206662
"ENSG00000100221",0.157209302325581,0.0204966495861253,0.00010754062464591,66.4303808640916,314.09266080536,2028,12900,5619.17261247717
"ENSG00000100225",0.111553047821663,0.0345365473132084,0.000170482151114083,100.126968811652,2012.24033978082,2412,21622,1623.02638060529
"ENSG00000100226",0.108263826081131,0.0177481682100215,9.57314028386967e-05,48.217951452375,187.1608328203,3232,29853,4771.53345946068
"ENSG00000100227",0.062480376766091,0.015718333777633,7.59606281693329e-05,55.1039434396703,2211.19765496544,1791,28665,2753.65532676592
"ENSG00000100239",0.126122222222222,0.0147253032366868,7.7024916270868e-05,39.7901280121789,276.239019958135,11351,90000,6960.35979486593
"ENSG00000100241",0.0962669765415063,0.0603554711858974,0.000375338833021967,43.7580930611379,104.723689574469,2651,27538,806.045931020091
"ENSG00000100263",0.21104608632041,0.0919590790067144,0.000573560467413106,27.7624546932257,306.091106193844,1154,5468,825.552772554339
"ENSG00000100271",0.00139305162733758,0.00371480433956689,1.81787141131441e-05,80.6861632327128,1328.27032183366,66,47378,376.640299245829
"ENSG00000100280",0.0803932314859218,0.0101378602126005,5.27247848173309e-05,61.9458262821209,248.490480640637,4694,58388,7126.44536747059
"ENSG00000100281",0.0637775047470122,0.0144456409393006,7.51582103754264e-05,47.936212020086,116.047347593384,2284,35812,3988.23303640445
"ENSG00000100284",0.04418762746431,0.0222048379217638,8.74497557468496e-05,81.397796486409,4064.61234778803,2015,45601,1472.02684623922
"ENSG00000100285",0.0261731811368615,0.0240120927861115,0.00012432034017499,61.7493205685166,969.13801581562,227,8673,665.328830869447
"ENSG00000100290",0.00127543273610689,0.00359276827072364,1.87572068847797e-05,37.5960319772537,45.1233755195572,21,16465,446.078675976814
"ENSG00000100294",0.0951886465905157,0.041749406399349,0.000221504739954194,55.5278862039376,976.135561456772,825,8667,1114.72914288595
"ENSG00000100297",0.202775703807809,0.0361776456392166,0.000209324224416642,20.6208490041942,135.094948550294,4617,22769,3528.11509960003
"ENSG00000100300",0.0335942596216569,0.0579211372787188,0.000340860558060105,57.3234010110627,458.30029710704,309,9198,246.883430913604
"ENSG00000100304",0.160699417152373,0.0273066129400804,0.000140468025403233,96.0068835016022,1277.89924098023,2895,18015,3295.35824951595
"ENSG00000100307",0.0125802997858672,0.0381221205632341,0.000196425727830833,69.486995580676,3213.54740468633,376,29888,141.470599619067
"ENSG00000100311",0.0245254405689484,0.052181788444571,0.000297749417135601,35.9756049700982,166.355978117134,469,19123,259.128684357555
"ENSG00000100316",0.289349670122526,0.037456267977026,0.000197089347462818,67.6396406094824,2507.00328614662,1228,4244,3373.67290374521
"ENSG00000100319",0.0512413999401735,0.0861199998994513,0.000549142914899592,26.3789418687017,82.5679772498446,1713,33430,269.022428943603
"ENSG00000100320",0.0222666666666667,0.0281856540084388,0.000141735501489331,141.938050889141,2612.63923754507,2004,90000,415.729714348561
"ENSG00000100321",0.0173017694305212,0.0380258668802663,0.000199862017186641,73.5069278714208,1496.6460066092,573,33118,214.153260610444
"ENSG00000100324",0.0626815867445272,0.0216891303614281,0.000110508248145696,59.8529236018781,1086.80805907562,2179,34763,1833.47641556975
"ENSG00000100325",0.0921702976177849,0.0228710415925025,0.000117838146482808,41.723670246432,819.906346717269,4345,47141,2620.66610828291
"ENSG00000100330",0.0355,0.00939153439153439,4.64077427033329e-05,73.3322152457129,937.564298101088,3195,90000,3171.63912894538
"ENSG00000100336",0.0117785630153121,0.0654364611961785,0.000355093168057609,58.194119194032,1747.94317930825,120,10188,62.3144628694142
"ENSG00000100342",0.00714285714285714,0.0510204081632653,0.000238424127395584,53.7747195964441,2276.70236835774,85,11900,65.9068105506579
"ENSG00000100345",0.228455555555556,0.0526395289298515,0.000281880152918961,60.5876591313653,1214.33841972089,20561,90000,1821.2144908472
"ENSG00000100348",0.245947967749979,0.0344464940826301,0.000178399697715491,68.7981296453714,1082.06466298451,2959,12031,3774.97721006944
"ENSG00000100350",0.0746715833141277,0.0179498998351268,9.23499546757285e-05,48.2450634084633,177.284861677441,1296,17356,3462.45407943665
"ENSG00000100353",0.114088869224449,0.0419444372148708,0.000219071907534268,72.6562605484154,2133.82909437138,1805,15821,1165.55361657101
"ENSG00000100354",0.0832111111111111,0.031459777357698,0.000171310388144085,68.798085318172,595.461305281084,7489,90000,1486.74247232604
"ENSG00000100364",0.0193596735917399,0.033668997550852,0.000172819414354402,31.2382652867058,230.510246851413,930,48038,397.195702153414
"ENSG00000100372",0.141071806820589,0.0198692685662801,0.000101516283240896,92.7804413009229,2204.38884718875,6660,47210,4118.0249622014
"ENSG00000100376",0.119004846964715,0.0315662724044338,0.000175409471500298,51.3135366612363,569.10178234283,3511,29503,2085.50001827484
"ENSG00000100380",0.43239774377681,0.105591634621932,0.000578445461748748,48.4033289169212,590.332847387558,12802,29607,1397.80468409119
"ENSG00000100387",0.0686708534953156,0.0214596417172861,9.27274659003898e-05,67.4570348433344,2696.72834852542,1334,19426,2241.36074680354
"ENSG00000100393",0.0939426742598955,0.0698458544683238,0.000354741397659269,71.0323986660462,1108.00250358688,7984,84988,539.416910005901
"ENSG00000100395",0.0645725002131106,0.0245990477002326,0.00012597545562043,60.3920690098649,887.023392053019,1515,23462,1634.53320194175
"ENSG00000100401",0.467100771937195,0.108628086497022,0.000559215656280138,61.017759605201,553.363282393377,17790,38086,1600.83693941679
"ENSG00000100403",0.0985618955857688,0.0355819117638155,0.000203532379607821,31.8572229714098,198.359730640762,5524,56046,1669.99079562654
"ENSG00000100410",0.119666048237477,0.0879897413510859,0.000485106691227537,46.7365721782138,608.41958822881,774,6468,502.533190758141
"ENSG00000100412",0.175599128540305,0.0219361809544416,0.000132518791493572,54.3233507305267,51.652462193143,10075,57375,6012.52122281782
"ENSG00000100413",0.228940217391304,0.157347228447632,0.000974405987979408,57.8729646621161,680.749954087988,3707,16192,297.501039080774
"ENSG00000100416",0.140048112122163,0.026701260652462,0.0001396194961787,57.6966705436265,769.996842323816,2678,19122,3163.83353986406
"ENSG00000100417",0.0803614342016726,0.0245004372566075,0.000126493914018685,57.5772092671956,1916.46025143514,836,10403,1828.91598938758
"ENSG00000100418",0.136749219968799,0.0546996879875195,0.000315244593163757,57.4107712552319,637.176282711848,2805,20512,1052.6011801951
"ENSG00000100422",0.0427911689627623,0.0218880659656073,0.000117054590727675,42.1102997269785,333.502611020332,2196,51319,1367.36075607429
"ENSG00000100426",0.0391337836236521,0.0186351350588819,9.3549246184381e-05,92.0780356938597,2103.43410942903,1321,33756,1282.08013326449
"ENSG00000100439",0.0510031423737008,0.0563570633963544,0.000330059459101782,15.988884786265,75.0661596924558,633,12411,537.030851170478
"ENSG00000100441",0.0742120954003407,0.032477941094241,0.000133743692085246,83.7365531572218,2694.74791363133,697,9392,1453.77721441294
"ENSG00000100442",0.0559658223985352,0.0308351638559423,0.000155758502048709,49.0760712845668,162.532495391547,917,16385,1366.3687841859
"ENSG00000100461",0.197372910269533,0.0226735106570399,0.000122796508031604,36.0036654999532,423.413018463246,4628,23448,5794.17901665121
"ENSG00000100462",0.162673392181589,0.0583058753339028,0.000327896684069491,34.84039578301,345.905731289633,1032,6344,1346.15179552
"ENSG00000100473",0.0845132989061025,0.0358867511278567,0.000185842895577776,44.7027427626354,522.713776642755,1522,18009,1395.60926890754
"ENSG00000100478",0.0136333333333333,0.00170629954109303,8.23005149552709e-06,72.4850185282061,1202.10517116977,1227,90000,9545.07193424426
"ENSG00000100479",0.0582989421754186,0.0248609561515644,0.000128314147719476,60.7714264727872,775.838896603798,2458,42162,1467.6911505768
"ENSG00000100483",0.0667770419426049,0.0062176016706336,3.18649309828174e-05,56.4143759693058,677.398972324405,363,5436,9832.41289444968
"ENSG00000100485",0.0316,0.00749703440094899,3.80680494545166e-05,54.0478560585087,744.449596483081,2844,90000,3715.48721792809
"ENSG00000100490",0.029048198149659,0.0150899730647579,7.53634689398404e-05,62.3503226892361,3352.30672814254,1887,64961,1225.48173260445
"ENSG00000100503",0.0103222222222222,0.00633265167007498,3.32667160964716e-05,38.8441127055887,224.259809888289,929,90000,1610.6402896167
"ENSG00000100504",0.0096914204173851,0.0139444898091872,7.2190558310726e-05,56.0005700649774,747.714212545024,815,84095,514.181910073236
"ENSG00000100519",0.0794474143862806,0.0257946150604807,0.000159393296513699,56.1904146280463,27.8649091820862,1501,18893,2323.39071805886
"ENSG00000100522",0.0198766775480595,0.0160295786677899,4.48551802970533e-05,56.1177452421001,1967.22591393093,274,13785,1733.69137017071
"ENSG00000100523",0.0164444444444444,0.00849842090152168,4.27068484720594e-05,90.0502207698535,1947.89167264399,1480,90000,1495.04607377794
"ENSG00000100526",0.014520719764581,0.00372804101786419,1.84091407722892e-05,85.5966524009456,1259.06901029864,301,20729,3883.56182020079
"ENSG00000100528",0.0729146285788821,0.0314965998180916,0.000162049347519798,84.2209643040289,1656.43505453257,1118,15333,1180.91149645158
"ENSG00000100532",0.00940765254899044,0.0155498389239511,8.07121192609877e-05,60.974194427876,350.664513272138,253,26893,475.126763898989
"ENSG00000100554",0.0353215965425194,0.00677957707150084,3.46489610367341e-05,67.3678438909187,435.922137055798,2223,62936,4906.65672681013
"ENSG00000100564",0.04798937784522,0.0123524782098378,6.47497772892087e-05,54.3422761112295,879.983446219713,759,15816,2869.2905613812
"ENSG00000100567",0.105638655802829,0.0168348455462676,8.53816379741113e-05,79.8212141560869,1430.34549818188,2606,24669,4126.71458318662
"ENSG00000100575",0.0637745643307379,0.0540462409582524,0.000277661956880005,85.3261703723134,3551.43509877788,1032,16182,411.615913436175
"ENSG00000100577",0.203497023809524,0.116284013605442,0.000491497764921985,89.7943913202381,3328.19221449619,1641,8064,511.752696502262
"ENSG00000100578",0.0296555555555556,0.00301377597109304,1.65546168403722e-05,45.9280654145116,17.7394279537943,2669,90000,12811.9196966499
"ENSG00000100580",0.0384906995551961,0.00784723742205833,4.13123234833244e-05,64.9939661108952,475.589670640844,1523,39568,4280.83049611409
"ENSG00000100583",0.00615151259796073,0.0157731092255403,4.14005266960812e-05,108.108859633341,3101.32150568301,73,11867,554.466404086062
"ENSG00000100591",0.426624619889627,0.0320891026618749,0.000167002906911663,59.4238919516702,925.623073081674,3788,8879,7382.52292411822
"ENSG00000100592",0.0309,0.0282191780821918,0.000153503708054453,35.3476560688907,688.5882140864,2781,90000,642.537366257539
"ENSG00000100596",0.0532,0.0130392156862745,6.62714642682648e-05,83.7551018228295,1224.55637933258,4788,90000,2935.46438375769
"ENSG00000100601",0.0571946247923902,0.0314256180177968,0.000172607278635464,47.4117596279865,195.125510538173,1894,33115,1195.85142194922
"ENSG00000100603",0.0746225036531905,0.0314200015381855,0.000160538725822516,69.7387257401169,1868.26335240436,3064,41060,1212.70402835298
"ENSG00000100605",0.0292222222222222,0.0679586563307494,0.000353833647443878,98.1157950452733,1239.74815067185,2630,90000,162.752876618391
"ENSG00000100612",0.00753044221320231,0.0111562106862256,4.6132745336678e-05,95.0945379539111,3271.85882395382,141,18724,588.255641270619
"ENSG00000100614",0.0313272877164056,0.0128918879491381,5.71217481868245e-05,54.3366209627256,2081.05864304371,1482,47307,2006.40054834068
"ENSG00000100625",0.0833942346731628,0.123547014330612,0.00079811724538531,47.7749757694541,376.179037894063,1027,12315,183.472684214078
"ENSG00000100629",0.0191555555555556,0.0472976680384088,0.000168141369745057,69.1109229286785,2486.25702648526,1724,90000,279.700322136161
"ENSG00000100632",0.0820938397701883,0.0194304946201629,0.000100489775789778,51.6501131587572,424.994963497409,1286,15665,3077.35569025509
"ENSG00000100644",0.0447036344094582,0.0110789676355535,5.56828345788093e-05,76.6888287266892,1657.51165260881,2246,50242,2972.58138801537
"ENSG00000100647",0.0914,0.0120979483785572,6.1439083494913e-05,68.9811598839366,1837.07920767306,8226,90000,5323.20228934311
"ENSG00000100664",0.505126040284646,0.0494494410459761,0.000262858941480445,76.8845958490836,2585.93224751823,4188,8291,3790.91224447371
"ENSG00000100697",0.0236026833136887,0.0149384071605625,7.04790328148037e-05,82.9397816964447,1313.50469835499,1622,68721,1193.23886752693
"ENSG00000100711",0.125642861792852,0.0165537367316011,8.55321950354793e-05,58.5183109066679,312.159409580828,1930,15361,5987.9692383521
"ENSG00000100714",0.0918517702466365,0.0690614813884485,0.000442023213541184,44.7648937979784,414.063476987571,6670,72617,479.321889057557
"ENSG00000100722",0.0675423045930701,0.0190260012938226,9.83922870577823e-05,50.1762402838468,553.607378586085,4191,62050,2517.11160656158
"ENSG00000100726",0.121180983696397,0.0504920765401653,0.000268627786554173,80.4205218936181,1480.43851816613,1769,14598,980.23036263347
"ENSG00000100731",0.00448888888888889,0.0166255144032922,7.35889503115597e-05,103.796816296996,2434.07330360755,404,90000,197.847762010541
"ENSG00000100744",0.0474018339995297,0.0109473057735635,5.68753510613878e-05,56.0750937797949,781.798634661438,1008,21265,3374.20213495603
"ENSG00000100749",0.101266666666667,0.00686553672316384,3.48694670142248e-05,48.1809386159993,1069.17972173756,9114,90000,12873.4093896232
"ENSG00000100764",0.08829104249465,0.0374114586841737,0.000197372399391229,52.1491860883169,1124.78741338222,1444,16355,1190.96627457046
"ENSG00000100784",0.00846666666666667,0.0134391534391534,5.58103048335655e-05,65.8525149091242,3254.14170497107,762,90000,527.30256046114
"ENSG00000100796",0.07411466948325,0.0242998916338524,0.000136829149533829,41.0070871276085,71.4155284360063,3719,50179,2352.66537443575
"ENSG00000100802",0.0282621447235109,0.00591877376408605,2.89269714346748e-05,88.0044500355459,3165.09774319001,530,18753,3994.15861276731
"ENSG00000100804",0.288987062164721,0.0439190064080123,0.00027392985812941,40.5338731136254,55.6855142700358,4579,15845,3980.99492930534
"ENSG00000100811",0.129754295574404,0.100584725251476,0.000553564670172926,85.1730317990759,1350.54816046637,5339,41147,348.55845689574
"ENSG00000100813",0.35500761614623,0.128393351228293,0.00072689051119301,70.0998154981237,2130.29420798439,3729,10504,510.689933530538
"ENSG00000100814",0.0846296487071186,0.0432888228680913,0.000255516253812045,51.6549498916322,562.275945586679,1643,19414,895.143128205261
"ENSG00000100815",0.0469044724818711,0.0102077198001896,5.2706653484653e-05,55.232260933464,456.701527918862,3357,71571,3893.37193126804
"ENSG00000100852",0.0660985864534079,0.0313263442907146,0.000168545156615521,23.6278893061469,224.114679338342,5298,80153,1422.10093307374
"ENSG00000100865",0.0357679747032295,0.0163324085402874,8.21547831687448e-05,68.913116676918,635.11851604409,690,19291,1638.874927439
"ENSG00000100867",0.0569489524933609,0.0730114775555909,0.000413841231900636,57.299182308795,33.1314360796432,386,6778,498.211818056319
"ENSG00000100883",0.0443985661781388,0.0156608699041054,7.99517551359682e-05,71.9719356835117,1431.22136512239,1957,44078,1894.82339963933
"ENSG00000100888",0.0942985340757954,0.0273329084277668,0.000144424086842011,54.9682952658268,317.384292723441,6452,68421,2314.45595865414
"ENSG00000100889",0.0706308919506889,0.0562795951798318,0.000264795245089598,93.7669294561986,2529.86067691554,974,13790,519.974892439166
"ENSG00000100916",0.0131555555555556,0.017196804647785,5.39679822203172e-05,91.2997173933123,3473.16341701899,1184,90000,836.12445339762
"ENSG00000100934",0.0200540587671113,0.0115253211305238,5.80432677626274e-05,74.1848802209973,1190.63692636027,1380,68814,1316.64760602723
"ENSG00000100938",0.0530973451327434,0.179991000449978,0.000274013600804146,85.7575608595623,2752.0987702051,216,4068,366.584937095479
"ENSG00000100941",0.197219173069887,0.0304350575725134,0.000158398349419046,56.3193367215573,2287.74533304056,1078,5466,3230.68817417574
"ENSG00000100979",0.0213884357440638,0.17110748595251,0.000756899687356101,86.9689883981982,3170.15149030591,236,11034,23.2782242447879
"ENSG00000100982",0.0485195092703625,0.0149520829800809,7.62641225397431e-05,63.1616562187136,323.642359098541,526,10841,2654.70054839866
"ENSG00000100983",0.0646108073335478,0.0106442845689535,5.37586422565468e-05,94.1058116712208,1627.87120526404,1607,24872,4481.71097484586
"ENSG00000100991",0.0998339134985098,0.0194229403693599,0.000102474361286316,52.1704277141652,240.178697677316,8776,87906,3922.84063457226
"ENSG00000100994",0.0350411132194813,0.0125370709193135,7.03211654783601e-05,37.6975792418552,315.516616975759,1662,47430,2135.02171499898
"ENSG00000100997",0.0368,0.0107602339181287,5.81121888779977e-05,28.5553824006438,279.912024298337,3312,90000,2890.68723884667
"ENSG00000101000",0.00405557821986513,0.038624554474906,0.000183339538789363,60.6969383409022,1063.86965016179,169,41671,60.4608023621339
"ENSG00000101003",0.0706816147722455,0.00964278509853281,5.03713113901197e-05,62.9883544000952,154.153803850768,3001,42458,6957.29959415647
"ENSG00000101017",0.00747581354441513,0.0175901495162709,9.00974162792805e-05,70.7694361024664,761.692019634102,68,9096,297.321909729881
"ENSG00000101019",0.102788888888889,0.0269080860965678,0.000142574192195387,44.3428136116754,277.14902615394,9251,90000,2615.98192539456
"ENSG00000101040",0.5721,0.171544227886057,0.00142074471923041,129.764309269999,117.78481983002,51489,90000,705.409917107919
"ENSG00000101052",0.0317917464092607,0.0130830232136875,6.74900310865944e-05,42.7791908360484,261.817418634394,1711,53819,2075.10405366474
"ENSG00000101057",0.0981784830645849,0.0184372738149455,9.70897928658206e-05,37.0983065315924,728.617320325136,4603,46884,3657.45676945217
"ENSG00000101079",0.0269444444444444,0.0296092796092796,0.000150467185631871,54.0567489105265,1665.89782463052,2425,90000,496.623682817965
"ENSG00000101096",0.0564777777777778,0.0312031921424187,0.000164650438009627,69.2766144229368,859.103911919862,5083,90000,1003.03476717002
